2024-11-21T11:57:48,160.9,161.9,163.9,165.9,169.9,172.9,172.9,172.9,172.9,172.9,172.9,173.9,173.9,173.9,173.9,173.9,173.9,173.9,173.9,173.9
2024-11-21T15:57:48,160.9,161.9,163.9,165.9,169.9,172.5,172.9,172.9,172.9,172.9,172.9,172.9,172.9,172.9,173.9,173.9,173.9,173.9,173.9,175.2
2024-11-22T08:00:05,160.9,161.9,163.9,165.9,169.9,170.5,172.9,172.9,172.9,172.9,172.9,172.9,172.9,172.9,173.9,173.9,173.9,173.9,173.9,173.9
2024-11-22T12:00:04,160.9,161.9,163.9,165.9,169.9,169.9,170.5,170.9,170.9,172.9,172.9,172.9,172.9,172.9,172.9,173.9,173.9,173.9,173.9,173.9
2024-11-22T16:00:04,160.9,161.9,163.9,165.9,165.9,169.9,169.9,169.9,169.9,169.9,169.9,170.5,170.9,170.9,172.4,172.4,172.9,172.9,173.9,173.9
2024-11-23T08:00:02,160.9,161.9,163.9,165.9,165.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,170.5,170.9,170.9,172.4,172.4,172.9,173.9,173.9
